id,project.id,project.name,treatment,treatment.2,block,site,region,burn.name,site.type,latitude,longitude.x,accuracy.m,elevation.x,accuracy.vertical.m,slope.x,aspect.x,moisture,spp.density,spp.basal.area,bs.prop,stand.age,stand.origin,burn.year,above.biomass.prefire,above.carbon.prefire,above.biomass.combusted,above.carbon.combusted,prefireSOL,mean.resid,burn.depth,propSOL,below.ground.carbon.prefire,below.ground.carbon.combusted,prop.below.C,shrub.bio,tussock.dens,moss.type,sample.date,PFI,Ruggedness,BD_30,BD_100,pH_30,pH_100,Sand_30,Sand_100,Silt_30,Silt_100,Clay_30,Clay_100,SOC_30,SOC_100,tavg_5_8,tmax_5_8,prec_5_8,bio1_MAT,bio2_MDR,bio5_tmax_warm,bio12_MAP,NV,GRSH,DEC,BS,WS,JP,OCON,Ecoregion_LEVEL1,Ecoregion_LEVEL2,Ecoregion_LEVEL3,Ecoregion_NAME_L1,Ecoregion_NAME_L2,Ecoregion_NAME_L3,Ecoregion_Label,Perm_Ice_NUM_CODE,Perm_Ice_COMBO,Perm_Ice_EXTENT,Perm_Ice_CONTENT,Perm_Ice_LANDFORM,longitude.y,burn_year,DOB_lst,Precipitation,Temperature,Relative.humidity,Wind.speed,DC.y,DMC.y,FFMC.y,ISI.y,BUI.y,FWI.y,DSR,Peat,Tree.cover,Distanceunburned,dNBR,TCB,elevation.y,slope.y,aspect.y,TWI,CNA_Tave_5_8,CNA_Tmax_5_8,CNA_Tmin_5_8,CNA_PPT_5_8,CNA_Rad_5_8,CNA_RH_5_8,CNA_CMD_5_8,CNA_MAT,CNA_MAP,CNA_MWMT,CNA_TD,CNA_DD5,CNA_DD18,CNA_NFFD,CNA_FFP,CNA_PAS,CNA_CMD,CNA_MAR,CNA_RH,CNA_SHM,moisture.new
sf.346,AK_KT.sf.12,AK_KT,Burn,,NA,AK_KT_BYM07,AK,Boundary (BY04),,65.35294,-146.19033,NA,650,NA,17,180,,NA,14.56,NA,69,,2004,NA,NA,NA,NA,28.3,3.4,24.9,0.879858657,NA,10075.69885,NA,NA,NA,,,0.57987839,4.064381599,0.867916667,1.058875,5.016666667,5.3,40.83333333,43.8,46.91666667,43.775,12.66666667,12.5,28800,68500,10.37499988,16.02499986,42.5,-4.208333346,11.26666662,19.39999962,297,-2.78E-17,0.121107265,0.252595156,0.429065734,0.197231829,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-146.19033,2004,195.5147705,0.324587405,19.21553993,71.21742249,17.23100853,298.8556213,18.43460464,82.90885162,3.803018808,31.94324303,8.162901878,1.118236899,FALSE,45.44444444,549.7599713,0.6,NA,628,37.54743958,145.8860016,10.56874202,10.55,17.1,3.975,64.75,16.325,59,21.5,-2.7,482,13.3,30.5,750,10,108,67,198,86,8.5,58,43,NA
sf.454,AK_KT.sf.120,AK_KT,Burn,,NA,AK_KT_PEM12/13,AK,Porcupine (PE04),,63.6134,-142.31079,NA,923,NA,NA,NA,,NA,14.27,0.037037037,88,,2004,NA,NA,NA,NA,24.2,5.8,18.4,0.760330579,NA,3571.757462,NA,NA,NA,,,0.583040178,3.419881582,0.935333333,1.18665,5.166666667,5.52,41.16666667,44.35,46.41666667,43.225,11.66666667,11.7,29600,63200,9.950000048,15.30000019,44.75,-4.716666579,10.70000019,17.60000038,250,-5.55E-17,0.152249128,0.010380623,0.162629753,0.674740493,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.31079,2004,182.4789886,0.000122039,20.90288734,55.53748703,8.766420364,248.8742065,50.1283989,86.23630524,3.89387393,66.67998505,12.83013725,2.489650249,FALSE,50,3293.584476,0.16,0.19,880.6666667,56.39717484,353.4473572,9.277808232,10.975,17.275,4.625,53.5,17.15,60,29.25,-2.8,335,13.8,32.6,816,12,116,69,101,117,9.1,61,55.8,NA
sf.455,AK_KT.sf.121,AK_KT,Burn,,NA,AK_KT_PEM14/19,AK,Porcupine (PE04),,63.61775,-142.3184,NA,862.5,NA,NA,NA,,NA,13.44,1,85,,2004,NA,NA,NA,NA,30.8,19,11.8,0.383116883,NA,1844.957655,NA,NA,NA,,,0.582509577,3.392987013,0.829083333,1.047575,5.15,5.57,41.25,44.175,46.41666667,43.725,12,12,27900,62300,10.10000014,15.54999971,44.5,-4.687500094,10.90833295,18,250,-1.11E-16,0.647058845,0.05882353,0.031141868,0.262975782,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.3184,2004,224.5136566,0.361579657,18.59337807,70.10012817,2.115088463,378.0747681,24.30726433,85.88435364,2.650583744,41.88270187,6.979911327,0.847584963,FALSE,61.44444444,3084.116528,0.69,0.14,828.4444444,31.03804588,236.2288666,7.510954164,11.175,17.575,4.775,53.25,17.05,59.75,30.75,-2.7,332,14,32.8,842,13,117,71,99,123,9.1,61,57.2,NA
sf.456,AK_KT.sf.122,AK_KT,Burn,,NA,AK_KT_PEM17/18,AK,Porcupine (PE04),,63.62361,-142.31514,NA,922.4,NA,NA,NA,,NA,17.37,0.263283034,94.6,,2004,NA,NA,NA,NA,16.6,2.8,13.8,0.831325301,NA,2328.616977,NA,NA,NA,,,0.649137855,3.455869436,0.970833333,1.23945,4.908333333,5.3075,39.16666667,41.6,46.08333333,43.825,15.16666667,14.5,32200,71000,10.10000014,15.54999971,44.25,-4.670833444,10.89166638,18,250,2.78E-17,0.110726647,0.072664358,0.231833905,0.58477509,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.31514,2004,185.9025879,0.146879211,21.55538368,51.92446518,10.44874287,270.9300232,50.93006134,84.80103302,3.471633911,69.29468536,11.97449875,2.203354597,FALSE,46.33333333,2481.860517,0.84,NA,917.7777778,70.20336914,180.1878052,6.879232825,10.85,17.175,4.55,55.25,17.075,60,27.25,-2.9,345,13.7,32.6,804,11,115,68,104,109,9.1,61,53.7,NA
sf.457,AK_KT.sf.123,AK_KT,Burn,,NA,AK_KT_PEM20,AK,Porcupine (PE04),,63.61438,-142.31705,NA,855,NA,NA,NA,,NA,12.66,1,89,,2004,NA,NA,NA,NA,34.6,19,15.6,0.450867052,NA,2794.307109,NA,NA,NA,,,0.583040178,3.419881582,0.777083333,1.048375,5.416666667,5.8,40.16666667,43.35,48.75,46.025,11.08333333,10.475,26500,59500,10.07500029,15.49999976,44.75,-4.724999954,10.84999994,17.89999962,250,0,0.318339109,0,0.013840831,0.667820096,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.31705,2004,182.4789886,0.000122039,20.90288734,55.53748703,8.766420364,248.8742065,50.1283989,86.23630524,3.89387393,66.67998505,12.83013725,2.489650249,FALSE,50.88888889,3353.601729,0.49,0.17,847.2222222,42.8092308,271.6782532,7.320774431,11.1,17.5,4.75,53.5,17.075,59.75,30,-2.7,334,13.9,32.8,835,13,117,70,99,120,9.1,61,56.6,NA
sf.458,AK_KT.sf.124,AK_KT,Burn,,NA,AK_KT_PEM21,AK,Porcupine (PE04),,63.50688,-142.40973,NA,786,NA,NA,NA,,NA,16.53,1,161,,2004,NA,NA,NA,NA,24.1,11.7,12.4,0.514522822,NA,1986.167649,NA,NA,NA,,,0.464817882,2.832978487,0.781916667,0.923425,5.358333333,5.7675,39,41.4,47.66666667,45.7,13,13,32400,78600,10.64999998,16.49999976,44.5,-5.283333451,11.66666655,18.89999962,251,-5.55E-17,0.138408303,0.145328715,0.660899639,0.055363324,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.40973,2004,175.8766479,2.679211617,24.8137455,46.77598953,2.800443172,196.0245514,33.29051208,75.57175446,0.911569238,46.73760605,2.333312988,0.1218656,FALSE,48.33333333,314.9153635,0.63,0.14,764.1111111,35.02940369,232.301712,8.744646275,11.6,18,5.2,48.75,16.85,60,36.25,-2.6,312,14.4,33.8,895,16,120,75,95,177,9,60,64,NA
sf.459,AK_KT.sf.125,AK_KT,Burn,,NA,AK_KT_PEM22,AK,Porcupine (PE04),,63.50046,-142.41553,NA,799,NA,NA,NA,,NA,14.37,1,210,,2004,NA,NA,NA,NA,26.9,12.8,14.1,0.524163569,NA,2404.28905,NA,NA,NA,,,0.46207431,2.838155985,0.72975,0.928125,5.091666667,5.4975,40.16666667,42.6,47.66666667,45,12.16666667,12.4,30600,77400,10.64999998,16.49999976,44.5,-5.283333451,11.66666655,18.89999962,251,1.39E-17,0.069204152,0.062283736,0.809688568,0.05882353,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.41553,2004,176.513443,0.070843354,24.9958744,47.10855865,7.354619503,203.9278107,36.9242363,86.00088501,3.508348942,50.83661652,10.05268955,1.61662209,FALSE,20.88888889,250,0.47,0.18,772.1111111,21.56876373,173.4224091,8.098236156,11.6,17.975,5.2,48.75,16.775,60.25,36.5,-2.6,312,14.4,33.9,896,16,120,75,95,178,8.9,60,64.1,NA
sf.460,AK_KT.sf.126,AK_KT,Burn,,NA,AK_KT_PEM23/59/60,AK,Porcupine (PE04),,63.48979,-142.42254,NA,819,NA,NA,NA,,NA,22.22,1,NA,,2004,NA,NA,NA,NA,21.8,9.5,12.3,0.564220183,NA,2341.732892,NA,NA,NA,,,0.463801324,2.860142231,0.803916667,0.993725,5.425,5.8575,36.75,41.475,55.5,51.15,8,7.65,33600,78100,10.64999998,16.4000001,44.25,-5.216666654,11.54999982,18.79999924,251,1.39E-17,0.017301038,0.034602076,0.730103791,0.217993081,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.42254,2004,182.4786835,0.000122039,20.90288734,55.53748703,8.766420364,248.8742065,50.1283989,86.23630524,3.89387393,66.67998505,12.83013725,2.489650249,FALSE,72,711.1567761,0.41,0.18,802.1111111,40.8903923,191.4290161,7.521705833,11.6,17.975,5.225,48.75,16.85,60.25,36.5,-2.6,312,14.4,33.9,896,16,121,75,95,178,9,60,63.9,NA
sf.461,AK_KT.sf.127,AK_KT,Burn,,NA,AK_KT_PEM24,AK,Porcupine (PE04),,63.56192,-142.36631,NA,865,NA,NA,NA,,NA,12.66,0.467765351,143,,2004,NA,NA,NA,NA,34.8,12.7,22.1,0.635057471,NA,4448.36893,NA,NA,NA,,,0.572232306,3.045751572,0.79025,1.056675,5.375,5.7325,35.5,38.75,53.66666667,51,11.08333333,10.475,29700,67900,10.2249999,15.70000005,44.75,-4.862500037,10.92499996,18.10000038,250,-6.94E-17,0.055363324,0.121107265,0.235294119,0.588235319,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.36631,2004,176.906601,0.070843354,24.9958744,47.10855865,7.354619503,203.9278107,36.9242363,86.00088501,3.508348942,50.83661652,10.05268955,1.61662209,FALSE,68.44444444,977.3319059,0.73,0.17,850.4444444,17.56996727,210.4672852,8.153049365,11.475,17.875,5.15,49.25,17.05,60.25,35.5,-2.5,314,14.3,33.3,886,15,120,74,94,173,9.1,61,62.9,NA
sf.462,AK_KT.sf.128,AK_KT,Burn,,NA,AK_KT_PEM25/36/37,AK,Porcupine (PE04),,63.47469,-142.45439,NA,819.5176,NA,NA,NA,,NA,17.69,1,104,,2004,NA,NA,NA,NA,30.2,11.3,18.9,0.625827815,NA,3717.034232,NA,NA,NA,,,0.523647845,2.948860168,0.80475,1.005125,5.3,5.68,38.58333333,42.375,52.75,48.925,8.666666667,8.9,37500,90600,10.42499995,16.07500005,44.25,-5.179166635,11.29166671,18.39999962,250,5.55E-17,0.152249128,0.159169555,0.41522491,0.273356408,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.45439,2004,176.9063873,0.070843354,24.9958744,47.10855865,7.354619503,203.9278107,36.9242363,86.00088501,3.508348942,50.83661652,10.05268955,1.61662209,FALSE,60.33333333,2442.427257,0.54,0.15,812.1111111,44.24374771,161.4457397,7.521943195,11.55,17.925,5.2,49,16.975,60.25,36,-2.6,315,14.4,33.7,893,16,121,76,97,175,9.1,60,63.3,NA
sf.463,AK_KT.sf.129,AK_KT,Burn,,NA,AK_KT_PEM30/31/56,AK,Porcupine (PE04),,63.56179,-142.36742,NA,866.394,NA,NA,NA,,NA,NA,0.995918367,NA,,2004,NA,NA,NA,NA,27.6,9.3,18.3,0.663043478,NA,3542.930462,NA,NA,NA,,,0.572232306,3.045751572,0.79775,1.072275,5.375,5.7125,38.91666667,42.275,50.08333333,47.825,11,10.45,29700,66800,10.2249999,15.64999986,44.75,-4.933333322,10.91666652,18,249,-6.94E-17,0.055363324,0.121107265,0.235294119,0.588235319,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.36742,2004,176.906601,0.070843354,24.9958744,47.10855865,7.354619503,203.9278107,36.9242363,86.00088501,3.508348942,50.83661652,10.05268955,1.61662209,FALSE,70,996.9951037,0.7,0.18,840.1111111,17.46431923,310.4377747,9.316926187,11.55,17.9,5.15,48.75,17.05,60.25,35.75,-2.5,312,14.4,33.3,890,16,121,75,94,175,9.1,61,63.5,NA
sf.347,AK_KT.sf.13,AK_KT,Burn,,NA,AK_KT_BYM08,AK,Boundary (BY04),,65.33454,-146.78486,NA,662,NA,7,180,,NA,13.6,NA,180,,2004,NA,NA,NA,NA,40.5,14,26.5,0.654320988,NA,6144.18767,NA,NA,NA,,,0.627748311,3.726165771,0.878,1.0592,4.891666667,5.1725,38.41666667,42.025,47.33333333,44.45,15,13.9,29700,70300,10.25,16.04999995,44,-4.345833429,11.60833348,19.20000076,315,-2.08E-17,0.031141868,0.08650519,0.647058845,0.235294119,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,6,Dmf,D,m,f,-146.78486,2004,178.8867035,0.373674005,17.55105019,67.5116272,13.17628098,216.8141174,25.96853065,83.93347168,3.543032646,39.96901703,8.776945114,1.271413088,FALSE,3,525.0995877,0.45,NA,631.5555556,33.84427261,184.0506744,8.000542732,11.325,17.55,5.075,65.75,16.55,61,21.5,-2.3,464,14.3,32,844,15,117,69,171,86,8.6,59,45.8,NA
sf.464,AK_KT.sf.130,AK_KT,Burn,,NA,AK_KT_PEM34/35,AK,Porcupine (PE04),,63.43784,-142.48394,NA,874.4712,NA,NA,NA,,NA,NA,1,NA,,2004,NA,NA,NA,NA,28.8,3.1,25.7,0.892361111,NA,5870.409704,NA,NA,NA,,,0.546562552,3.270606518,0.912083333,1.159075,5.15,5.565,40.41666667,43.775,47.91666667,45.225,11.41666667,10.575,31800,74400,10.05000007,15.50000024,44.75,-4.79999993,10.83333323,17.89999962,255,0.044982698,0.287197232,0.076124564,0.100346021,0.491349488,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.48394,2004,179.5340576,0.759651542,21.20553017,66.70812225,6.754332542,226.2235107,43.76443863,81.05476379,1.792855382,58.99597168,6.082978249,0.664438367,FALSE,74.11111111,975.1541209,0.65,0.16,852.3333333,28.22675133,238.8648224,8.810825188,11.3,17.675,4.925,51.5,17.05,60.25,33,-2.6,334,14.2,33.1,860,14,119,73,105,132,9.1,60,59.1,NA
sf.465,AK_KT.sf.131,AK_KT,Burn,,NA,AK_KT_PEM38,AK,Porcupine (PE04),,63.47724,-142.45001,NA,830,NA,NA,NA,,NA,26.77,1,NA,,2004,NA,NA,NA,NA,20.4,6.1,14.3,0.700980392,NA,2455.175523,NA,NA,NA,,,0.509824634,2.951266527,0.823666667,1.01635,5.058333333,5.4675,39,42.5,50.91666667,47.675,10.08333333,10.025,39000,98900,10.42499995,16.04999995,44.5,-5.220833401,11.25833329,18.29999924,250,-2.78E-17,0.117647059,0.003460208,0.294117659,0.58477509,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.45001,2004,176.9063873,0.070843354,24.9958744,47.10855865,7.354619503,203.9278107,36.9242363,86.00088501,3.508348942,50.83661652,10.05268955,1.61662209,FALSE,68.66666667,2410.248921,0.81,0.16,812,36.76284027,173.7221832,7.841186086,11.55,17.925,5.175,49,16.95,60.25,36,-2.6,315,14.4,33.7,892,16,121,76,96,175,9.1,60,63.3,NA
sf.466,AK_KT.sf.133,AK_KT,Burn,,NA,AK_KT_PEM61/62/63/P4B,AK,Porcupine (PE04),,63.43718,-142.48012,NA,883,NA,NA,NA,,NA,NA,1,NA,,2004,NA,NA,NA,NA,20.2,5.8,14.4,0.712871287,NA,2480.749335,NA,NA,NA,,,0.546562552,3.270606518,0.8855,1.13905,5.083333333,5.545,40.25,43.925,47.08333333,43.925,13.08333333,12.425,31600,73100,10.10000014,15.54999971,45,-4.824999986,10.88333344,17.89999962,255,0.044982698,0.287197232,0.076124564,0.100346021,0.491349488,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.48012,2004,179.5340576,0.759651542,21.20553017,66.70812225,6.754332542,226.2235107,43.76443863,81.05476379,1.792855382,58.99597168,6.082978249,0.664438367,FALSE,71.55555556,1174.258113,0.72,0.16,871.7777778,26.63048744,282.5466919,9.485119353,11.3,17.675,4.925,51.5,17.05,60.25,33,-2.6,334,14.2,33,860,14,119,73,105,132,9.1,60,59,NA
sf.467,AK_KT.sf.134,AK_KT,Burn,,NA,AK_KT_Porc_5aB,AK,Porcupine (PE04),,63.44793,-142.49354,NA,NA,NA,NA,NA,,NA,NA,1,NA,,2004,NA,NA,NA,NA,23.1,6.5,16.6,0.718614719,NA,3768.442151,NA,NA,NA,,,0.547113419,3.205195904,0.829416667,1.071525,5.05,5.535,37.16666667,40.15,51.66666667,48.25,12.08333333,12.025,28000,59500,10.00000024,15.39999986,44.5,-4.887500025,10.82499998,17.79999924,252,-8.33E-17,0.107266434,0.314878881,0.380622834,0.197231829,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.49354,2004,181.5257111,0.260235161,21.84069252,53.30400085,7.805658817,241.7076874,47.55285645,85.18362427,3.202781916,63.75049973,10.67272854,1.797282934,FALSE,67,527.4671718,0.62,0.16,883,17.37064362,101.0208206,8.71174158,11.25,17.6,4.925,52.25,16.925,60.25,31.75,-2.6,339,14.1,33,855,14,119,73,107,127,9,60,58.2,NA
sf.468,AK_KT.sf.135,AK_KT,Burn,,NA,AK_KT_Porc_5bB,AK,Porcupine (PE04),,63.44791,-142.49631,NA,NA,NA,NA,NA,,NA,NA,1,NA,,2004,NA,NA,NA,NA,29.2,7.7,21.5,0.73630137,NA,5120.039877,NA,NA,NA,,,0.547113419,3.205195904,0.87975,1.132775,5.108333333,5.4525,39.5,42.05,48.41666667,46.075,12.5,11.8,29800,64100,10.00000024,15.39999986,44.5,-4.887500025,10.82499998,17.79999924,252,4.16E-17,0.05882353,0.211072668,0.702422142,0.027681662,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-142.49631,2004,181.5257111,0.260235161,21.84069252,53.30400085,7.805658817,241.7076874,47.55285645,85.18362427,3.202781916,63.75049973,10.67272854,1.797282934,FALSE,70.66666667,485.5669808,0.59,0.17,899.6666667,34.48596191,184.3339996,7.976439499,11.225,17.575,4.875,52.5,16.925,60.25,31,-2.6,343,14.1,32.9,848,13,118,73,108,124,9,60,57.3,NA
sf.469,AK_KT.sf.136,AK_KT,Burn,,NA,AK_KT_RB03B1,AK,Rex Bridge (RB03),,64.24609,-149.32686,NA,NA,NA,,NA,,NA,NA,NA,NA,,2003,NA,NA,NA,NA,16.1,8.6,7.5,0.465838509,NA,1283.911349,NA,NA,NA,,,0.129482493,2.215910912,1.045583333,1.276425,5.591666667,6.2975,29.66666667,32.35,58.66666667,55.75,11.66666667,11.9,25200,50500,12.95000005,18.75000024,51.25,-2.995833258,11.65833342,21.10000038,360,0,0.775086522,0,0.017301038,0.207612455,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,10,Dlf,D,l,f,-149.32686,2003,146.9011993,0.11162217,10.50625038,62.53862381,29.23327637,NA,NA,NA,NA,NA,NA,NA,FALSE,67.33333333,250,NA,0.22,201.5555556,18.54367638,51.12171555,9.629298531,13.325,19.075,7.575,51.5,16.775,64,34,-2.7,332,16.5,36.9,1119,39,134,105,96,136,8.7,60,68,NA
sf.470,AK_KT.sf.137,AK_KT,Burn,,NA,AK_KT_RXB,AK,Rex Bridge (RB03),,64.24877,-149.31931,NA,NA,NA,,NA,,NA,NA,NA,NA,,2003,NA,NA,NA,NA,18.4,12.9,5.5,0.298913043,NA,825.7697457,NA,NA,NA,,,0.129655778,2.22345376,1.0775,1.2725,5.675,6.2525,39.41666667,40.625,49.91666667,48.475,10.66666667,10.55,25000,53000,12.95000005,18.75000024,51,-2.995833301,11.62500011,21.10000038,360,0,0.816609025,0,0.031141868,0.152249128,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,10,Dlf,D,l,f,-149.31931,2003,146.9011993,0.11162217,10.50625038,62.53862381,29.23327637,NA,NA,NA,NA,NA,NA,NA,FALSE,79.11111111,608.6978851,NA,NA,218.3333333,51.67064285,171.5137177,7.009245039,13.25,18.975,7.55,51.5,16.775,64.25,33.5,-2.7,334,16.3,36.7,1109,37,134,105,97,134,8.7,60,67.1,NA
sf.471,AK_KT.sf.138,AK_KT,Burn,,NA,AK_KT_RC83B,AK,Rosie Creek (RC83),,64.71414,-148.29329,NA,NA,NA,,NA,,NA,NA,1,NA,,1983,NA,NA,NA,NA,19.9,7.1,12.8,0.64321608,NA,2082.183894,NA,NA,NA,,,0.173234329,2.862255335,1.030083333,1.230575,5.816666667,6.225,21.25,24.175,70.08333333,67.675,8.666666667,8.15,19600,35400,13.20000029,18.75000024,39,-2.675000067,11.0166669,21.20000076,296,0,0.356401384,0.418685108,0.190311417,0.034602076,0,0,3,3.1,3.1.2,Taiga,Alaska Boreal Interior,Interior Bottomlands,3.1.2: Interior Bottomlands,10,Dlf,D,l,f,-148.29329,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,43,NA,NA,NA,122.6666667,24.51661491,241.8191376,9.533399605,13.55,19.3,7.85,44.75,16.325,64.25,40.25,-2,297,16.4,36.8,1165,42,141,112,89,190,8.5,62,77.6,NA
sf.472,AK_KT.sf.139,AK_KT,Burn,,NA,AK_KT_TL96B,AK,Tetlin (TL96),,63.24968,-142.43412,NA,NA,NA,,NA,,NA,NA,NA,NA,,1996,NA,NA,NA,NA,35.6,25.7,9.9,0.278089888,NA,2749.671751,NA,NA,NA,,,0.28542608,3.252596617,0.996,1.21485,5.291666667,5.9475,38.5,41.8,54.08333333,51.075,7.666666667,7.35,22600,40900,11.62500012,17.64999986,42.25,-4.149999966,11.98333333,20.29999924,258,5.55E-17,0.173010379,0.36678201,0.117647059,0.34256056,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,10,Dlf,D,l,f,-142.43412,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,70.22222222,NA,-0.07,0.32,526.6666667,26.39821625,167.2763672,8.524488724,12.125,18.6,5.65,39.5,17,60,48,-3.4,252,15,37.5,966,21,123,82,71,228,9.1,58,80.3,NA
sf.348,AK_KT.sf.14,AK_KT,Burn,,NA,AK_KT_BYM9/10,AK,Boundary (BY04),,65.34025,-146.72826,NA,680.5,NA,8,160,,NA,12.54,NA,169.75,,2004,NA,NA,NA,NA,38.7,13,25.7,0.664082687,NA,10534.46139,NA,NA,NA,,,0.679489851,3.803457737,0.985416667,1.179025,4.7,5.01,42.41666667,45.525,43.66666667,40.7,13.5,12.95,26700,61800,10.25,15.92499995,45,-4.195833291,11.34166649,19.10000038,323,2.78E-17,0.200692043,0.017301038,0.079584777,0.702422142,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-146.72826,2004,181.5146027,1.76E-11,20.74694252,56.64470291,17.42972946,238.0342865,32.8394165,86.18084717,5.97829628,48.83539581,15.03689098,3.297149658,FALSE,17.11111111,2001.70601,0.54,NA,650.2222222,47.78939438,177.7680511,10.58986665,11.175,17.45,4.95,65,16.475,61,21.5,-2.4,467,14.1,31.9,829,14,116,68,176,86,8.5,59,45.4,NA
sf.473,AK_KT.sf.140,AK_KT,Burn,,NA,AK_KT_TK90B1,AK,Tok River (TK90),,63.35725,-142.9075,NA,NA,NA,,NA,,NA,NA,0.947368421,NA,,1990,NA,NA,NA,NA,25.1,10.8,14.3,0.569721116,NA,3216.370287,NA,NA,NA,,,0.224846274,2.187020302,1.02175,1.217575,5.825,6.3625,33.66666667,35.25,55.58333333,54.025,10.75,10.725,24600,62700,11.92500019,18.14999986,42,-4.495833258,12.40833334,20.89999962,269,1.39E-17,0.062283736,0.162629753,0.775086522,0,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,10,Dlf,D,l,f,-142.9075,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,31.11111111,NA,NA,NA,482.8888889,20.33296204,152.2124176,9.124256075,12.05,18.7,5.35,35,16.8,58.25,53.75,-3.8,221,15.1,39.2,953,20,122,84,62,222,8.9,58,91.7,NA
